method,path,status,duration (ms)
GET,/libri,200,2.8563
POST,/login,200,232.8622
POST,/login,200,231.3240
POST,/login,200,252.9149
POST,/login,200,232.0242
POST,/login,200,231.4651
POST,/login,200,232.8808
POST,/login,200,232.8339
POST,/login,200,231.8044
POST,/login,200,231.9891
POST,/login,200,234.8020
GET,/libri,200,3.0901
POST,/login,200,231.5960
GET,/libri,200,1.8268
GET,/libri,200,1.1110
GET,/libri,200,0.9651
POST,/login,200,231.7152
GET,/libri,200,2.6488
POST,/login,200,231.8001
POST,/login,200,232.8610
GET,/libri,200,2.3370
POST,/login,200,231.1652
GET,/libri,200,2.2521
GET,/libri,200,1.4799
GET,/libri,200,1.7669
GET,/libri,200,1.8940
GET,/libri,200,1.6520
POST,/login,200,234.2174
POST,/login,200,232.5788
GET,/libri,200,2.2588
GET,/libri,200,1.1709
POST,/login,200,230.8381
GET,/libri,200,2.0123
POST,/login,200,231.1049
GET,/libri,200,2.5799
POST,/login,200,231.8978
POST,/login,200,232.4021
GET,/libri,200,1.8351
GET,/libri,200,1.0469
GET,/libri,200,2.0320
POST,/login,200,231.7231
POST,/login,200,233.0251
GET,/libri,200,2.9271
POST,/login,200,232.4510
POST,/login,200,253.6588
POST,/login,200,231.2489
POST,/login,200,233.4349
POST,/login,200,232.4190
POST,/login,200,231.1349
POST,/login,200,231.5068
GET,/libri,200,2.3630
GET,/libri,200,1.4729
POST,/login,200,231.5841
POST,/login,200,231.9670
POST,/login,200,232.8472
GET,/libri,200,2.1701
POST,/login,200,230.8559
GET,/libri,200,2.4619
GET,/libri,200,1.5910
POST,/login,200,231.0438
POST,/login,200,231.5359
GET,/libri,200,2.8930
POST,/login,200,232.4181
POST,/login,200,231.9591
GET,/libri,200,1.7750
GET,/libri,200,0.9630
POST,/login,200,230.4950
POST,/login,200,233.0360
POST,/login,200,233.3150
GET,/libri,200,2.4621
POST,/login,200,231.5061
POST,/login,200,231.2682
POST,/login,200,232.4080
POST,/login,200,232.9919
POST,/login,200,251.8301
POST,/login,200,232.1708
GET,/libri,200,2.3372
GET,/libri,200,1.8682
GET,/libri,200,1.5140
POST,/login,200,231.5090
GET,/libri,200,2.1820
GET,/libri,200,1.3320
POST,/login,200,230.8969
POST,/login,200,231.1289
GET,/libri,200,2.2380
GET,/libri,200,1.3642
POST,/login,200,232.4312
POST,/login,200,231.1761
POST,/login,200,231.3473
POST,/login,200,232.6038
POST,/login,200,232.1820
GET,/libri,200,2.6920
GET,/libri,200,1.8330
POST,/login,200,231.3302
POST,/login,200,232.4469
GET,/libri,200,3.0620
GET,/libri,200,1.9159
GET,/libri,200,1.7350
GET,/libri,200,1.5109
GET,/libri,200,1.5471
POST,/login,200,235.4808
POST,/login,200,233.5029
GET,/libri,200,1.9362
POST,/login,200,231.0200
POST,/login,200,233.6860
POST,/login,200,232.0969
POST,/login,200,234.7100
POST,/login,200,230.7761
GET,/libri,200,2.8098
POST,/login,200,231.8192
POST,/login,200,232.2850
POST,/login,200,251.5857
GET,/libri,200,2.5220
POST,/login,200,231.8883
POST,/login,200,232.9729
GET,/libri,200,2.8868
POST,/login,200,231.8320
POST,/login,200,232.1849
POST,/login,200,232.2903
POST,/login,200,231.5149
GET,/libri,200,1.8561
GET,/libri,200,0.9801
POST,/login,200,230.6161
GET,/libri,200,1.8651
POST,/login,200,230.7646
GET,/libri,200,2.8541
GET,/libri,200,1.8601
POST,/login,200,232.2190
POST,/login,200,232.7018
POST,/login,200,233.1700
GET,/libri,200,2.5501
POST,/login,200,231.8311
POST,/login,200,232.7738
GET,/libri,200,1.8442
GET,/libri,200,1.3921
POST,/login,200,230.7870
GET,/libri,200,2.6598
GET,/libri,200,1.7769
POST,/login,200,232.0201
POST,/login,200,232.5521
GET,/libri,200,2.6469
POST,/login,200,231.5660
POST,/login,200,232.4421
POST,/login,200,231.8442
GET,/libri,200,2.4819
POST,/login,200,231.1311
GET,/libri,200,1.8449
POST,/login,200,230.9382
POST,/login,200,254.8361
GET,/libri,200,2.1961
GET,/libri,200,1.1141
POST,/login,200,231.1060
POST,/login,200,231.3850
GET,/libri,200,2.7668
GET,/libri,200,1.8029
GET,/libri,200,1.5957
POST,/login,200,232.1808
POST,/login,200,231.9982
POST,/login,200,231.1218
POST,/login,200,231.6730
POST,/login,200,231.3550
POST,/login,200,232.5413
GET,/libri,200,2.0881
GET,/libri,200,1.4150
GET,/libri,200,1.4989
POST,/login,200,231.0560
POST,/login,200,232.8320
GET,/libri,200,2.3167
POST,/login,200,231.5340
POST,/login,200,231.6020
POST,/login,200,231.3619
POST,/login,200,233.2499
GET,/libri,200,3.0589
GET,/libri,200,1.3340
POST,/login,200,231.9300
POST,/login,200,232.1270
GET,/libri,200,2.7893
GET,/libri,200,1.6079
GET,/libri,200,1.5678
GET,/libri,200,1.4799
POST,/login,200,231.8690
POST,/login,200,233.1271
POST,/login,200,232.3959
GET,/libri,200,1.7238
GET,/libri,200,1.2419
GET,/libri,200,0.9737
GET,/libri,200,1.8342
GET,/libri,200,1.0610
GET,/libri,200,2.2812
POST,/login,200,232.0712
POST,/login,200,252.5501
POST,/login,200,232.8019
POST,/login,200,231.1773
POST,/login,200,231.2851
GET,/libri,200,2.7161
POST,/login,200,231.8451
GET,/libri,200,3.1390
GET,/libri,200,2.6000
GET,/libri,200,1.2548
POST,/login,200,231.7171
POST,/login,200,236.0990
POST,/login,200,232.2478
POST,/login,200,234.7288
POST,/login,200,232.3158
POST,/login,200,232.4049
GET,/libri,200,2.2581
GET,/libri,200,1.5278
GET,/libri,200,1.5252
POST,/login,200,231.4751
GET,/libri,200,2.1551
GET,/libri,200,1.3273
POST,/login,200,231.0019
GET,/libri,200,2.8920
GET,/libri,200,1.8978
GET,/libri,200,1.6677
POST,/login,200,232.1329
POST,/login,200,232.9087
GET,/libri,200,2.7063
POST,/login,200,231.0688
POST,/login,200,231.3170
GET,/libri,200,2.2740
GET,/libri,200,1.5540
GET,/libri,200,1.5860
POST,/login,200,231.6921
POST,/login,200,231.9839
GET,/libri,200,1.9410
POST,/login,200,231.0810
POST,/login,200,232.8968
POST,/login,200,262.8021
GET,/libri,200,2.8462
GET,/libri,200,1.2391
POST,/login,200,231.3600
POST,/login,200,232.8651
POST,/login,200,232.5063
GET,/libri,200,2.0707
POST,/login,200,231.2498
POST,/login,200,231.2582
GET,/libri,200,2.9147
POST,/login,200,232.6863
POST,/login,200,232.7070
GET,/libri,200,3.2091
POST,/login,200,232.1141
POST,/login,200,232.1680
POST,/login,200,232.2500
POST,/login,200,231.9829
POST,/login,200,231.1502
POST,/login,200,231.6718
POST,/login,200,232.6882
GET,/libri,200,2.9662
POST,/login,200,231.4222
POST,/login,200,231.2219
POST,/login,200,233.8560
POST,/login,200,232.4729
POST,/login,200,232.5518
POST,/login,200,232.9547
POST,/login,200,253.8950
POST,/login,200,232.0650
POST,/login,200,231.2450
GET,/libri,200,2.3334
GET,/libri,200,1.7509
POST,/login,200,231.6971
POST,/login,200,231.9438
POST,/login,200,231.1189
POST,/login,200,232.6760
GET,/libri,200,3.0651
POST,/login,200,232.0557
POST,/login,200,232.4700
POST,/login,200,232.8939
GET,/libri,200,3.0310
GET,/libri,200,1.5841
GET,/libri,200,1.5430
POST,/login,200,232.3799
GET,/libri,200,2.9399
POST,/login,200,232.1520
GET,/libri,200,1.6079
GET,/libri,200,1.1072
POST,/login,200,230.6252
POST,/login,200,232.9991
GET,/libri,200,2.7630
POST,/login,200,231.8289
POST,/login,200,233.3739
POST,/login,200,232.0700
POST,/login,200,234.6320
POST,/login,200,231.3402
POST,/login,200,233.4678
GET,/libri,200,2.6979
GET,/libri,200,1.8060
POST,/login,200,231.7183
GET,/libri,200,2.6288
GET,/libri,200,1.7040
POST,/login,200,231.4708
GET,/libri,200,2.1088
POST,/login,200,235.8212
POST,/login,200,251.4861
POST,/login,200,232.2311
GET,/libri,200,3.0599
POST,/login,200,232.8529
POST,/login,200,232.8272
GET,/libri,200,1.9901
GET,/libri,200,1.3392
POST,/login,200,231.0979
POST,/login,200,231.8351
POST,/login,200,231.3440
POST,/login,200,232.9543
GET,/libri,200,2.6131
GET,/libri,200,1.9538
POST,/login,200,231.7281
POST,/login,200,232.5561
POST,/login,200,231.9582
GET,/libri,200,2.4819
POST,/login,200,231.4570
POST,/login,200,232.5540
POST,/login,200,231.4744
GET,/libri,200,2.6102
POST,/login,200,232.2090
GET,/libri,200,2.1009
GET,/libri,200,1.2789
GET,/libri,200,1.1988
GET,/libri,200,1.1261
GET,/libri,200,1.0381
POST,/login,200,234.1650
POST,/login,200,234.2591
POST,/login,200,232.4080
POST,/login,200,232.4371
GET,/libri,200,2.8453
POST,/login,200,231.4670
GET,/libri,200,1.8649
GET,/libri,200,1.1461
GET,/libri,200,1.1148
GET,/libri,200,1.0438
POST,/login,200,230.4139
POST,/login,200,232.3740
GET,/libri,200,2.8391
POST,/login,200,232.3220
GET,/libri,200,2.0771
GET,/libri,200,1.2071
POST,/login,200,253.4153
POST,/login,200,232.0797
GET,/libri,200,2.4600
POST,/login,200,231.9570
POST,/login,200,232.8699
GET,/libri,200,2.7173
POST,/login,200,231.6818
GET,/libri,200,1.8589
GET,/libri,200,1.8361
POST,/login,200,231.9343
GET,/libri,200,2.4960
POST,/login,200,231.6110
POST,/login,200,231.4701
POST,/login,200,233.0141
POST,/login,200,232.5180
POST,/login,200,232.4522
GET,/libri,200,2.2831
GET,/libri,200,1.6236
GET,/libri,200,1.6000
POST,/login,200,231.9376
GET,/libri,200,2.1658
GET,/libri,200,1.8632
GET,/libri,200,1.8189
POST,/login,200,232.3117
POST,/login,200,232.6529
GET,/libri,200,1.9281
GET,/libri,200,1.3990
POST,/login,200,230.9430
GET,/libri,200,2.5861
POST,/login,200,231.9419
POST,/login,200,233.0811
POST,/login,200,232.8811
POST,/login,200,232.0867
POST,/login,200,258.9819
POST,/login,200,232.1060
POST,/login,200,231.3673
POST,/login,200,232.4739
GET,/libri,200,3.0189
GET,/libri,200,1.6961
POST,/login,200,232.2280
GET,/libri,200,2.7030
POST,/login,200,234.9992
POST,/login,200,233.3591
GET,/libri,200,2.2569
POST,/login,200,232.4369
GET,/libri,200,2.4819
POST,/login,200,231.7262
POST,/login,200,232.0700
POST,/login,200,232.0809
POST,/login,200,232.0781
GET,/libri,200,1.9000
POST,/login,200,230.9930
GET,/libri,200,2.5799
GET,/libri,200,1.6110
POST,/login,200,231.6499
GET,/libri,200,2.2588
POST,/login,200,231.1807
POST,/login,200,231.6570
GET,/libri,200,1.8518
POST,/login,200,230.6283
GET,/libri,200,2.5122
POST,/login,200,232.1060
GET,/libri,200,2.7990
POST,/login,200,231.6773
GET,/libri,200,1.7672
GET,/libri,200,1.2271
POST,/login,200,230.8052
GET,/libri,200,2.2962
POST,/login,200,231.2078
GET,/libri,200,2.2540
POST,/login,200,231.6658
POST,/login,200,254.4491
POST,/login,200,232.1742
POST,/login,200,231.9522
POST,/login,200,232.1348
POST,/login,200,230.8998
POST,/login,200,231.9553
GET,/libri,200,2.9922
POST,/login,200,232.5420
POST,/login,200,232.4889
GET,/libri,200,2.5368
POST,/login,200,231.5698
POST,/login,200,231.8840
POST,/login,200,232.2199
POST,/login,200,231.6091
GET,/libri,200,2.3830
POST,/login,200,231.3910
POST,/login,200,232.0900
GET,/libri,200,3.0749
GET,/libri,200,2.1880
POST,/login,200,232.4531
GET,/libri,200,2.5330
POST,/login,200,231.6871
GET,/libri,200,2.7840
GET,/libri,200,1.9288
GET,/libri,200,1.7872
POST,/login,200,232.4090
POST,/login,200,231.9221
GET,/libri,200,1.8411
POST,/login,200,231.6217
POST,/login,200,232.7008
GET,/libri,200,2.4960
GET,/libri,200,1.7250
GET,/libri,200,1.5450
GET,/libri,200,1.6861
POST,/login,200,231.6921
POST,/login,200,231.0569
POST,/login,200,253.1021
GET,/libri,200,2.4161
POST,/login,200,231.7569
POST,/login,200,231.8940
POST,/login,200,231.3421
GET,/libri,200,2.9449
GET,/libri,200,1.5831
POST,/login,200,232.3058
GET,/libri,200,2.7349
POST,/login,200,236.4540
GET,/libri,200,2.1169
GET,/libri,200,1.3351
POST,/login,200,231.0240
POST,/login,200,234.1831
POST,/login,200,233.0279
GET,/libri,200,1.9729
POST,/login,200,233.0022
GET,/libri,200,2.7230
POST,/login,200,232.6918
POST,/login,200,233.5181
GET,/libri,200,2.1122
GET,/libri,200,1.3499
POST,/login,200,233.7759
POST,/login,200,231.1249
GET,/libri,200,2.9080
POST,/login,200,234.2579
GET,/libri,200,1.1091
GET,/libri,200,0.7727
POST,/login,200,239.3000
GET,/libri,200,2.5811
GET,/libri,200,0.9639
POST,/login,200,232.9681
GET,/libri,200,2.0313
POST,/login,200,243.5350
POST,/login,200,232.7318
POST,/login,200,242.2502
GET,/libri,200,2.4381
GET,/libri,200,2.7201
GET,/libri,200,2.2740
POST,/login,200,263.8481
POST,/login,200,234.1230
GET,/libri,200,1.8702
GET,/libri,200,1.1451
POST,/login,200,237.1159
POST,/login,200,236.0222
GET,/libri,200,2.3811
GET,/libri,200,1.9519
POST,/login,200,257.3349
POST,/login,200,237.7810
GET,/libri,200,1.7281
POST,/login,200,236.4001
POST,/login,200,259.4371
POST,/login,200,236.6791
POST,/login,200,236.3467
POST,/login,200,236.4831
POST,/login,200,233.2528
POST,/login,200,233.5269
GET,/libri,200,1.8141
GET,/libri,200,1.3349
POST,/login,200,233.6919
POST,/login,200,234.2207
POST,/login,200,235.4813
POST,/login,200,235.4722
POST,/login,200,231.9272
GET,/libri,200,2.6481
POST,/login,200,233.1619
POST,/login,200,233.1152
GET,/libri,200,1.8513
GET,/libri,200,1.2410
GET,/libri,200,1.0941
GET,/libri,200,1.0900
GET,/libri,200,1.0459
GET,/libri,200,0.9811
POST,/login,200,232.9099
GET,/libri,200,2.4428
POST,/login,200,253.9709
POST,/login,200,232.9030
POST,/login,200,299.9082
POST,/login,200,233.5489
GET,/libri,200,2.7111
POST,/login,200,232.3079
POST,/login,200,233.3302
POST,/login,200,232.7619
POST,/login,200,232.8362
POST,/login,200,231.9002
POST,/login,200,232.4181
GET,/libri,200,2.7099
POST,/login,200,232.9559
POST,/login,200,254.3538
GET,/libri,200,2.2709
POST,/login,200,233.2411
GET,/libri,200,2.3358
POST,/login,200,232.8751
POST,/login,200,233.2430
GET,/libri,200,2.5361
POST,/login,200,231.7121
GET,/libri,200,1.8849
POST,/login,200,231.7970
POST,/login,200,232.9350
POST,/login,200,232.8823
POST,/login,200,231.3058
POST,/login,200,232.6541
POST,/login,200,232.9979
POST,/login,200,232.2831
GET,/libri,200,1.6329
GET,/libri,200,0.9658
GET,/libri,200,1.1251
GET,/libri,200,1.2050
GET,/libri,200,1.3247
GET,/libri,200,1.4820
POST,/login,200,231.9241
POST,/login,200,233.0041
GET,/libri,200,2.6917
POST,/login,200,233.8781
POST,/login,200,232.1641
POST,/login,200,234.4270
POST,/login,200,231.6768
POST,/login,200,233.4399
POST,/login,200,231.6742
POST,/login,200,233.0239
POST,/login,200,232.6410
POST,/login,200,231.8449
GET,/libri,200,2.7609
GET,/libri,200,1.6468
POST,/login,200,231.8480
POST,/login,200,252.0661
GET,/libri,200,2.4951
GET,/libri,200,2.1331
GET,/libri,200,1.7991
POST,/login,200,231.6458
POST,/login,200,232.4748
POST,/login,200,232.7561
POST,/login,200,232.8808
POST,/login,200,231.6508
POST,/login,200,232.6210
POST,/login,200,232.8677
GET,/libri,200,2.6529
GET,/libri,200,1.9000
GET,/libri,200,1.5121
POST,/login,200,232.7580
GET,/libri,200,2.6832
POST,/login,200,232.5058
POST,/login,200,232.5830
GET,/libri,200,2.9860
POST,/login,200,231.8680
POST,/login,200,231.9620
POST,/login,200,232.9741
GET,/libri,200,2.5783
GET,/libri,200,1.7731
POST,/login,200,231.8330
POST,/login,200,232.8558
GET,/libri,200,2.3911
GET,/libri,200,1.7800
POST,/login,200,231.8950
POST,/login,200,232.2960
POST,/login,200,233.0942
GET,/libri,200,1.7891
POST,/login,200,231.3650
POST,/login,200,232.3511
GET,/libri,200,2.7220
POST,/login,200,232.1000
GET,/libri,200,1.6479
GET,/libri,200,1.1351
POST,/login,200,230.9191
GET,/libri,200,1.7538
POST,/login,200,232.1928
GET,/libri,200,2.3344
POST,/login,200,253.0918
POST,/login,200,231.9508
GET,/libri,200,2.5113
POST,/login,200,232.7631
GET,/libri,200,2.1970
POST,/login,200,231.8790
GET,/libri,200,2.8830
POST,/login,200,232.6210
POST,/login,200,231.7719
POST,/login,200,233.0580
GET,/libri,200,2.7571
GET,/libri,200,1.6739
POST,/login,200,234.3528
GET,/libri,200,2.7859
POST,/login,200,232.9352
POST,/login,200,232.4488
POST,/login,200,233.3062
GET,/libri,200,2.2600
POST,/login,200,231.5719
POST,/login,200,232.4092
POST,/login,200,232.8179
GET,/libri,200,2.5411
GET,/libri,200,2.0831
POST,/login,200,231.8642
POST,/login,200,233.4070
GET,/libri,200,2.0993
GET,/libri,200,1.3897
GET,/libri,200,1.2579
GET,/libri,200,1.2221
GET,/libri,200,1.2758
GET,/libri,200,2.1319
POST,/login,200,232.9390
GET,/libri,200,3.0317
POST,/login,200,233.5651
POST,/login,200,231.5290
POST,/login,200,233.1100
POST,/login,200,232.0311
POST,/login,200,233.3031
GET,/libri,200,2.3730
GET,/libri,200,1.9450
GET,/libri,200,1.8334
POST,/login,200,233.6519
GET,/libri,200,1.5342
GET,/libri,200,1.1301
GET,/libri,200,0.9341
POST,/login,200,231.9219
GET,/libri,200,2.9731
POST,/login,200,252.9149
GET,/libri,200,2.4819
POST,/login,200,232.8148
POST,/login,200,236.3379
POST,/login,200,233.8450
GET,/libri,200,1.9283
GET,/libri,200,2.7201
POST,/login,200,240.5901
GET,/libri,200,2.0070
GET,/libri,200,0.9301
POST,/login,200,230.4440
POST,/login,200,234.5452
POST,/login,200,232.6522
GET,/libri,200,4.1981
POST,/login,200,231.7991
POST,/login,200,237.7491
GET,/libri,200,2.2368
GET,/libri,200,0.9689
GET,/libri,200,0.8771
POST,/login,200,232.0549
POST,/login,200,232.4867
POST,/login,200,232.8482
POST,/login,200,254.2169
POST,/login,200,232.2140
GET,/libri,200,2.3921
POST,/login,200,231.1120
POST,/login,200,231.9431
GET,/libri,200,2.5721
GET,/libri,200,1.8740
GET,/libri,200,1.5521
GET,/libri,200,1.5280
POST,/login,200,231.9818
GET,/libri,200,2.4090
GET,/libri,200,1.7531
GET,/libri,200,1.4448
POST,/login,200,231.8580
POST,/login,200,231.4868
GET,/libri,200,2.5032
POST,/login,200,232.4221
GET,/libri,200,2.6610
POST,/login,200,231.8459
GET,/libri,200,2.3870
GET,/libri,200,1.8821
POST,/login,200,231.3840
GET,/libri,200,2.9552
POST,/login,200,230.9630
POST,/login,200,232.2471
GET,/libri,200,4.3161
POST,/login,200,236.0928
GET,/libri,200,1.8833
POST,/login,200,231.1420
POST,/login,200,232.3020
POST,/login,200,232.3592
GET,/libri,200,2.0931
POST,/login,200,231.1058
GET,/libri,200,2.2039
GET,/libri,200,1.8420
POST,/login,200,231.7069
POST,/login,200,232.4908
POST,/login,200,232.2881
POST,/login,200,252.2690
GET,/libri,200,2.3749
POST,/login,200,231.8079
GET,/libri,200,2.5549
POST,/login,200,233.2871
POST,/login,200,231.5431
GET,/libri,200,2.4641
GET,/libri,200,1.7612
GET,/libri,200,1.5581
POST,/login,200,232.0869
POST,/login,200,232.2571
GET,/libri,200,3.0069
GET,/libri,200,1.9028
POST,/login,200,232.2559
GET,/libri,200,1.8413
POST,/login,200,230.8099
POST,/login,200,232.8401
POST,/login,200,231.8988
POST,/login,200,231.2493
POST,/login,200,232.3768
GET,/libri,200,2.3160
GET,/libri,200,1.7209
POST,/login,200,231.8702
POST,/login,200,232.0700
GET,/libri,200,1.8842
GET,/libri,200,1.4119
GET,/libri,200,1.3189
POST,/login,200,230.8459
POST,/login,200,233.9208
GET,/libri,200,3.1888
POST,/login,200,232.3489
POST,/login,200,232.0590
POST,/login,200,231.9098
GET,/libri,200,2.9078
GET,/libri,200,1.9379
POST,/login,200,233.1719
POST,/login,200,256.3961
POST,/login,200,231.8490
GET,/libri,200,3.3441
POST,/login,200,232.4097
POST,/login,200,235.5940
GET,/libri,200,1.5738
GET,/libri,200,0.9730
POST,/login,200,230.6781
POST,/login,200,232.8038
GET,/libri,200,2.4509
POST,/login,200,235.5070
GET,/libri,200,2.4357
POST,/login,200,231.7050
GET,/libri,200,2.3711
POST,/login,200,232.6610
POST,/login,200,232.3768
GET,/libri,200,2.0921
POST,/login,200,231.3709
POST,/login,200,231.3139
GET,/libri,200,3.3526
GET,/libri,200,1.8568
POST,/login,200,231.5650
POST,/login,200,232.8877
GET,/libri,200,1.7247
GET,/libri,200,1.1060
GET,/libri,200,1.1199
GET,/libri,200,1.4379
GET,/libri,200,1.4770
POST,/login,200,231.0481
GET,/libri,200,2.4943
GET,/libri,200,1.6191
GET,/libri,200,1.6391
POST,/login,200,231.7398
POST,/login,200,232.7340
GET,/libri,200,3.0580
POST,/login,200,232.0991
POST,/login,200,231.5578
POST,/login,200,231.7710
POST,/login,200,254.8549
POST,/login,200,232.1413
POST,/login,200,233.0141
GET,/libri,200,2.3141
GET,/libri,200,1.4920
GET,/libri,200,1.4369
POST,/login,200,231.3857
GET,/libri,200,2.3229
POST,/login,200,231.3261
POST,/login,200,231.9500
POST,/login,200,231.8351
POST,/login,200,231.8273
POST,/login,200,232.4698
POST,/login,200,232.1210
GET,/libri,200,2.3408
GET,/libri,200,1.6403
POST,/login,200,233.0692
POST,/login,200,233.2041
GET,/libri,200,1.7281
POST,/login,200,230.7191
GET,/libri,200,2.8229
GET,/libri,200,2.0540
POST,/login,200,235.4820
GET,/libri,200,2.4271
POST,/login,200,232.0659
POST,/login,200,232.4240
GET,/libri,200,2.8491
POST,/login,200,231.9448
POST,/login,200,232.4569
POST,/login,200,231.3430
GET,/libri,200,1.8420
POST,/login,200,230.8800
GET,/libri,200,2.6543
POST,/login,200,251.4861
GET,/libri,200,2.0187
GET,/libri,200,1.0531
POST,/login,200,230.9020
POST,/login,200,232.1010
POST,/login,200,232.2392
POST,/login,200,234.1101
POST,/login,200,232.3921
GET,/libri,200,1.9810
GET,/libri,200,1.2331
GET,/libri,200,1.1601
POST,/login,200,232.1050
POST,/login,200,231.7379
GET,/libri,200,2.9738
GET,/libri,200,1.9867
POST,/login,200,234.2920
GET,/libri,200,1.4949
GET,/libri,200,1.1461
POST,/login,200,230.4192
POST,/login,200,232.3730
POST,/login,200,231.2453
POST,/login,200,231.8740
GET,/libri,200,1.8711
POST,/login,200,230.4571
GET,/libri,200,2.4300
GET,/libri,200,1.8497
GET,/libri,200,1.3058
POST,/login,200,231.3428
POST,/login,200,231.9989
GET,/libri,200,2.6948
POST,/login,200,232.2638
POST,/login,200,232.2259
POST,/login,200,231.9350
POST,/login,200,232.4200
GET,/libri,200,1.8098
POST,/login,200,252.5911
POST,/login,200,236.6190
GET,/libri,200,2.5809
POST,/login,200,230.9470
GET,/libri,200,1.6439
GET,/libri,200,2.0080
POST,/login,200,233.8669
GET,/libri,200,2.4440
GET,/libri,200,2.0874
GET,/libri,200,1.3139
POST,/login,200,231.1230
POST,/login,200,232.8391
GET,/libri,200,2.4748
GET,/libri,200,1.9612
GET,/libri,200,1.4462
POST,/login,200,231.1528
POST,/login,200,231.0879
GET,/libri,200,1.9379
POST,/login,200,231.2152
POST,/login,200,233.0601
GET,/libri,200,2.1179
GET,/libri,200,1.6418
POST,/login,200,231.8118
POST,/login,200,233.3093
GET,/libri,200,2.4288
POST,/login,200,231.8521
POST,/login,200,232.9640
POST,/login,200,231.6003
POST,/login,200,234.1559
POST,/login,200,232.2502
GET,/libri,200,1.8442
GET,/libri,200,1.1339
POST,/login,200,230.7651
GET,/libri,200,2.5420
GET,/libri,200,1.5233
GET,/libri,200,1.5039
POST,/login,200,231.8630
POST,/login,200,232.2400
POST,/login,200,254.6082
POST,/login,200,232.6121
POST,/login,200,232.2459
POST,/login,200,233.0580
GET,/libri,200,1.6780
GET,/libri,200,1.3859
GET,/libri,200,1.1792
GET,/libri,200,1.3869
POST,/login,200,231.9911
POST,/login,200,233.8231
POST,/login,200,231.5650
GET,/libri,200,2.0592
POST,/login,200,231.1211
POST,/login,200,233.0627
POST,/login,200,233.2599
POST,/login,200,231.6649
POST,/login,200,232.1639
POST,/login,200,232.5161
POST,/login,200,232.5568
POST,/login,200,231.7121
POST,/login,200,232.5370
POST,/login,200,232.2240
POST,/login,200,231.7331
GET,/libri,200,1.9557
GET,/libri,200,1.1332
POST,/login,200,230.7990
GET,/libri,200,2.1470
GET,/libri,200,1.3950
GET,/libri,200,1.1139
GET,/libri,200,1.0080
POST,/login,200,231.0581
GET,/libri,200,2.5759
GET,/libri,200,1.8909
POST,/login,200,251.5233
POST,/login,200,233.0911
GET,/libri,200,2.9938
POST,/login,200,231.7381
POST,/login,200,233.4070
GET,/libri,200,1.9948
POST,/login,200,231.1571
POST,/login,200,233.5742
GET,/libri,200,1.7850
POST,/login,200,230.5741
POST,/login,200,232.2984
POST,/login,200,231.3271
GET,/libri,200,2.6100
POST,/login,200,232.2559
POST,/login,200,232.9621
GET,/libri,200,1.8589
POST,/login,200,231.3151
POST,/login,200,231.6449
GET,/libri,200,2.6910
POST,/login,200,311.3878
GET,/libri,200,1.6229
GET,/libri,200,1.1251
GET,/libri,200,1.0970
GET,/libri,200,1.0779
POST,/login,200,231.1339
GET,/libri,200,3.0279
POST,/login,200,231.8139
POST,/login,200,232.6841
GET,/libri,200,2.6481
POST,/login,200,231.2999
GET,/libri,200,1.9231
POST,/login,200,231.1141
POST,/login,200,231.7781
POST,/login,200,253.5608
POST,/login,200,231.7021
POST,/login,200,238.2278
POST,/login,200,232.7821
POST,/login,200,232.4672
POST,/login,200,231.3499
POST,/login,200,233.3667
GET,/libri,200,2.8462
GET,/libri,200,1.7841
GET,/libri,200,1.7469
POST,/login,200,232.1949
POST,/login,200,236.4311
GET,/libri,200,1.3921
POST,/login,200,385.7520
POST,/login,200,231.8919
POST,/login,200,231.0882
GET,/libri,200,3.0141
GET,/libri,200,2.5048
POST,/login,200,232.6319
GET,/libri,200,2.5532
GET,/libri,200,1.9562
POST,/login,200,231.4370
GET,/libri,200,2.4421
POST,/login,200,231.7719
GET,/libri,200,2.6801
POST,/login,200,231.6520
GET,/libri,200,2.6278
POST,/login,200,232.7561
GET,/libri,200,2.2657
POST,/login,200,239.9561
GET,/libri,200,1.6959
GET,/libri,200,1.1151
POST,/login,200,233.6140
POST,/login,200,251.6253
POST,/login,200,231.7369
GET,/libri,200,2.3909
GET,/libri,200,1.3731
POST,/login,200,231.2047
GET,/libri,200,2.8470
GET,/libri,200,1.7579
POST,/login,200,232.0867
POST,/login,200,232.2340
POST,/login,200,233.6550
POST,/login,200,231.3879
POST,/login,200,232.3389
GET,/libri,200,2.1203
POST,/login,200,231.2300
POST,/login,200,233.2900
GET,/libri,200,2.7220
POST,/login,200,232.4901
GET,/libri,200,3.0680
POST,/login,200,232.4460
GET,/libri,200,2.7430
POST,/login,200,232.8870
GET,/libri,200,1.6272
POST,/login,200,230.9163
POST,/login,200,234.8759
POST,/login,200,231.0839
GET,/libri,200,2.0497
POST,/login,200,231.5001
POST,/login,200,232.5470
GET,/libri,200,2.8999
POST,/login,200,232.3120
POST,/login,200,256.6290
GET,/libri,200,1.5676
GET,/libri,200,1.2019
GET,/libri,200,1.0638
POST,/login,200,230.7158
POST,/login,200,232.0850
POST,/login,200,235.7941
POST,/login,200,231.4973
GET,/libri,200,2.8269
POST,/login,200,232.3220
GET,/libri,200,2.2581
POST,/login,200,297.0409
POST,/login,200,231.6873
POST,/login,200,285.0461
POST,/login,200,232.4660
POST,/login,200,233.1719
